Call Timestamp,Date,Day,Language,ACD Calls in 10 Sec,ACD Calls in 20 Sec,ABAN Calls in 10 Sec,Call Offered,ACD Calls,ABAN Calls,ACD Time,ACW Time,Hold Time,Held Calls,Company,Service Level %,Service Level Status,Avg Hold Time,Hold Time Status,Avg Handle Time,AHT Status
2026-07-01 06:45:00,2026-07-01,Wednesday,Bengali,1,2,0,3,3,0,502,127,71,1,Digitech,66.66666666666666,Penalty,23.666666666666668,Penalty,233.33333333333334,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,Marathi,0,1,0,2,2,0,328,71,51,0,Digitech,50.0,Penalty,25.5,Penalty,225.0,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,Telugu,0,1,0,2,2,0,303,41,56,0,Digitech,50.0,Penalty,28.0,Penalty,200.0,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,Tamil,0,0,0,1,1,0,195,41,12,0,Digitech,0.0,Penalty,12.0,Good,248.0,Penalty
2026-07-01 06:45:00,2026-07-01,Wednesday,Gujarati,0,1,0,2,2,0,351,68,52,0,Digitech,50.0,Penalty,26.0,Penalty,235.5,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,English,0,0,0,1,1,0,159,38,21,0,Digitech,0.0,Penalty,21.0,Penalty,218.0,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,Odia,0,0,0,1,1,0,200,32,26,0,Digitech,0.0,Penalty,26.0,Penalty,258.0,Penalty
2026-07-01 06:45:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,188,35,30,0,Digitech,0.0,Penalty,30.0,Penalty,253.0,Penalty
2026-07-01 06:45:00,2026-07-01,Wednesday,Assamese,1,2,0,3,3,0,508,78,85,0,Digitech,66.66666666666666,Penalty,28.333333333333332,Penalty,223.66666666666666,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Hindi,25,29,0,35,33,2,6293,968,596,5,Digitech,82.85714285714286,Penalty,18.060606060606062,Good,238.0909090909091,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Bengali,3,4,0,5,5,0,845,120,72,0,Digitech,80.0,Penalty,14.4,Good,207.4,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Marathi,1,3,0,4,4,0,676,133,96,0,Digitech,75.0,Penalty,24.0,Penalty,226.25,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Telugu,2,3,0,4,4,0,677,159,68,1,Digitech,75.0,Penalty,17.0,Good,226.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Tamil,1,2,0,3,3,0,605,85,77,0,Digitech,66.66666666666666,Penalty,25.666666666666668,Penalty,255.66666666666666,Penalty
2026-07-01 07:00:00,2026-07-01,Wednesday,Gujarati,1,2,0,3,3,0,590,84,81,0,Digitech,66.66666666666666,Penalty,27.0,Penalty,251.66666666666666,Penalty
2026-07-01 07:00:00,2026-07-01,Wednesday,English,0,1,0,2,2,0,398,79,68,0,Digitech,50.0,Penalty,34.0,Penalty,272.5,Penalty
2026-07-01 07:00:00,2026-07-01,Wednesday,Kannada,0,1,0,2,2,0,337,73,43,0,Digitech,50.0,Penalty,21.5,Penalty,226.5,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Odia,0,1,0,2,2,0,316,55,33,0,Digitech,50.0,Penalty,16.5,Good,202.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,179,27,25,0,Digitech,0.0,Penalty,25.0,Penalty,231.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,181,27,13,0,Digitech,0.0,Penalty,13.0,Good,221.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Assamese,2,3,0,4,4,0,763,184,69,1,Digitech,75.0,Penalty,17.25,Good,254.0,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Hindi,20,32,2,37,34,3,5100,1423,612,13,Digitech,91.42857142857143,Good,18.0,Good,209.85294117647058,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Bengali,3,4,0,5,5,0,928,212,103,0,Digitech,80.0,Penalty,20.6,Penalty,248.6,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Marathi,1,2,0,3,3,0,564,82,103,1,Digitech,66.66666666666666,Penalty,34.333333333333336,Penalty,249.66666666666666,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Telugu,2,4,0,5,5,0,809,206,105,0,Digitech,80.0,Penalty,21.0,Penalty,224.0,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Tamil,1,2,0,3,3,0,564,137,100,1,Digitech,66.66666666666666,Penalty,33.333333333333336,Penalty,267.0,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Gujarati,1,2,0,3,3,0,570,98,81,0,Digitech,66.66666666666666,Penalty,27.0,Penalty,249.66666666666666,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,English,0,1,0,2,2,0,360,64,27,0,Digitech,50.0,Penalty,13.5,Good,225.5,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Kannada,0,1,0,2,2,0,376,50,60,0,Digitech,50.0,Penalty,30.0,Penalty,243.0,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Odia,0,0,0,1,1,0,189,50,25,0,Digitech,0.0,Penalty,25.0,Penalty,264.0,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Malayalam,0,1,0,2,2,0,322,54,47,0,Digitech,50.0,Penalty,23.5,Penalty,211.5,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,174,39,31,0,Digitech,0.0,Penalty,31.0,Penalty,244.0,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Assamese,4,5,0,6,6,0,1102,291,214,1,Digitech,83.33333333333334,Penalty,35.666666666666664,Penalty,267.8333333333333,Penalty
2026-07-01 07:30:00,2026-07-01,Wednesday,Hindi,10,17,0,21,20,1,3737,850,412,4,Digitech,80.95238095238095,Penalty,20.6,Penalty,249.95,Penalty
2026-07-01 07:30:00,2026-07-01,Wednesday,Bengali,2,4,0,5,5,0,826,175,117,0,Digitech,80.0,Penalty,23.4,Penalty,223.6,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Marathi,1,2,0,3,3,0,607,127,42,0,Digitech,66.66666666666666,Penalty,14.0,Good,258.6666666666667,Penalty
2026-07-01 07:30:00,2026-07-01,Wednesday,Telugu,2,3,0,4,4,0,746,103,73,1,Digitech,75.0,Penalty,18.25,Good,230.5,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Tamil,2,3,0,4,4,0,643,95,65,1,Digitech,75.0,Penalty,16.25,Good,200.75,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Gujarati,1,2,0,3,3,0,550,103,54,1,Digitech,66.66666666666666,Penalty,18.0,Good,235.66666666666666,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,English,1,2,0,3,3,0,498,100,74,1,Digitech,66.66666666666666,Penalty,24.666666666666668,Penalty,224.0,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Kannada,0,1,0,2,2,0,382,70,67,0,Digitech,50.0,Penalty,33.5,Penalty,259.5,Penalty
2026-07-01 07:30:00,2026-07-01,Wednesday,Odia,0,1,0,2,2,0,409,57,62,0,Digitech,50.0,Penalty,31.0,Penalty,264.0,Penalty
2026-07-01 07:30:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,178,29,14,0,Digitech,0.0,Penalty,14.0,Good,221.0,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,183,37,35,0,Digitech,0.0,Penalty,35.0,Penalty,255.0,Penalty
2026-07-01 07:30:00,2026-07-01,Wednesday,Assamese,2,3,0,4,4,0,820,180,134,0,Digitech,75.0,Penalty,33.5,Penalty,283.5,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Hindi,22,27,1,31,29,2,4416,878,669,9,Digitech,90.0,Good,23.06896551724138,Penalty,205.6206896551724,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Bengali,3,5,0,6,6,0,1101,274,188,1,Digitech,83.33333333333334,Penalty,31.333333333333332,Penalty,260.5,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Marathi,3,4,0,5,5,0,908,130,177,1,Digitech,80.0,Penalty,35.4,Penalty,243.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Telugu,2,3,0,4,4,0,691,145,53,0,Digitech,75.0,Penalty,13.25,Good,222.25,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Tamil,1,2,0,3,3,0,569,101,95,0,Digitech,66.66666666666666,Penalty,31.666666666666668,Penalty,255.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Gujarati,0,0,0,1,1,0,178,38,21,0,Digitech,0.0,Penalty,21.0,Penalty,237.0,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,English,0,0,0,1,1,0,197,48,25,0,Digitech,0.0,Penalty,25.0,Penalty,270.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Kannada,0,1,0,2,2,0,349,87,56,0,Digitech,50.0,Penalty,28.0,Penalty,246.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Odia,0,1,0,2,2,0,356,62,51,0,Digitech,50.0,Penalty,25.5,Penalty,234.5,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Malayalam,0,1,0,2,2,0,368,90,50,0,Digitech,50.0,Penalty,25.0,Penalty,254.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,206,27,27,0,Digitech,0.0,Penalty,27.0,Penalty,260.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Assamese,3,4,0,5,5,0,846,174,168,0,Digitech,80.0,Penalty,33.6,Penalty,237.6,Good
2026-07-01 08:00:00,2026-07-01,Wednesday,Hindi,37,47,2,59,55,4,9847,2581,1603,10,Digitech,82.45614035087719,Penalty,29.145454545454545,Penalty,255.1090909090909,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Bengali,6,8,0,10,10,0,1980,470,274,2,Digitech,80.0,Penalty,27.4,Penalty,272.4,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Marathi,8,11,0,13,13,0,2309,427,198,1,Digitech,84.61538461538461,Penalty,15.23076923076923,Good,225.69230769230768,Good
2026-07-01 08:00:00,2026-07-01,Wednesday,Telugu,5,7,0,9,8,1,1349,334,112,1,Digitech,77.77777777777779,Penalty,14.0,Good,224.375,Good
2026-07-01 08:00:00,2026-07-01,Wednesday,Tamil,3,5,0,7,7,0,1562,394,169,2,Digitech,71.42857142857143,Penalty,24.142857142857142,Penalty,303.57142857142856,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Gujarati,2,4,0,5,5,0,960,232,184,0,Digitech,80.0,Penalty,36.8,Penalty,275.2,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,English,2,3,0,4,4,0,648,144,73,0,Digitech,75.0,Penalty,18.25,Good,216.25,Good
2026-07-01 08:00:00,2026-07-01,Wednesday,Kannada,2,4,0,5,5,0,916,135,171,1,Digitech,80.0,Penalty,34.2,Penalty,244.4,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Odia,1,2,0,3,3,0,467,125,44,1,Digitech,66.66666666666666,Penalty,14.666666666666666,Good,212.0,Good
2026-07-01 08:00:00,2026-07-01,Wednesday,Malayalam,2,3,0,4,4,0,849,136,148,1,Digitech,75.0,Penalty,37.0,Penalty,283.25,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,176,42,30,0,Digitech,0.0,Penalty,30.0,Penalty,248.0,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Assamese,6,9,0,11,10,1,1982,385,153,1,Digitech,81.81818181818183,Penalty,15.3,Good,252.0,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Hindi,45,64,2,77,72,5,12899,3375,1733,21,Digitech,85.33333333333334,Good,24.069444444444443,Penalty,250.09722222222223,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Bengali,7,11,0,14,13,1,2519,461,349,3,Digitech,78.57142857142857,Penalty,26.846153846153847,Penalty,256.0769230769231,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Marathi,3,5,0,6,6,0,1070,166,78,1,Digitech,83.33333333333334,Penalty,13.0,Good,219.0,Good
2026-07-01 08:15:00,2026-07-01,Wednesday,Telugu,2,4,0,6,6,0,1252,223,224,1,Digitech,66.66666666666666,Penalty,37.333333333333336,Penalty,283.1666666666667,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Tamil,3,4,0,5,5,0,881,192,175,1,Digitech,80.0,Penalty,35.0,Penalty,249.6,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Gujarati,3,4,0,5,5,0,938,237,76,0,Digitech,80.0,Penalty,15.2,Good,250.2,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,English,2,3,0,4,4,0,703,159,72,0,Digitech,75.0,Penalty,18.0,Good,233.5,Good
2026-07-01 08:15:00,2026-07-01,Wednesday,Kannada,2,4,0,5,5,0,856,145,108,0,Digitech,80.0,Penalty,21.6,Penalty,221.8,Good
2026-07-01 08:15:00,2026-07-01,Wednesday,Odia,2,4,0,5,5,0,884,210,177,0,Digitech,80.0,Penalty,35.4,Penalty,254.2,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Malayalam,1,2,0,3,3,0,560,100,75,0,Digitech,66.66666666666666,Penalty,25.0,Penalty,245.0,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Punjabi,0,1,0,2,2,0,362,102,64,0,Digitech,50.0,Penalty,32.0,Penalty,264.0,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Assamese,9,13,1,17,15,2,2800,666,298,1,Digitech,81.25,Penalty,19.866666666666667,Good,250.93333333333334,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Hindi,29,40,3,48,42,6,9233,2032,995,6,Digitech,88.88888888888889,Good,23.69047619047619,Penalty,291.9047619047619,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Bengali,4,7,0,9,8,1,1620,343,331,3,Digitech,77.77777777777779,Penalty,41.375,Penalty,286.75,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Marathi,2,4,0,5,5,0,1008,165,180,1,Digitech,80.0,Penalty,36.0,Penalty,270.6,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Telugu,4,6,0,8,7,1,1304,227,264,1,Digitech,75.0,Penalty,37.714285714285715,Penalty,256.42857142857144,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Tamil,5,6,0,8,7,1,1388,333,215,2,Digitech,75.0,Penalty,30.714285714285715,Penalty,276.57142857142856,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Gujarati,3,5,0,7,7,0,1317,285,228,1,Digitech,71.42857142857143,Penalty,32.57142857142857,Penalty,261.42857142857144,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,English,4,5,0,6,6,0,1050,280,77,0,Digitech,83.33333333333334,Penalty,12.833333333333334,Good,234.5,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,Kannada,1,3,0,4,4,0,853,134,64,0,Digitech,75.0,Penalty,16.0,Good,262.75,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Odia,0,1,0,2,2,0,380,83,54,0,Digitech,50.0,Penalty,27.0,Penalty,258.5,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Malayalam,3,4,0,5,5,0,1024,140,69,1,Digitech,80.0,Penalty,13.8,Good,246.6,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,174,30,12,0,Digitech,0.0,Penalty,12.0,Good,216.0,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,Assamese,4,6,0,8,8,0,1390,330,115,1,Digitech,75.0,Penalty,14.375,Good,229.375,Good
2026-07-01 08:45:00,2026-07-01,Wednesday,Hindi,29,41,2,52,46,6,7943,2085,738,14,Digitech,82.0,Penalty,16.043478260869566,Good,234.04347826086956,Good
2026-07-01 08:45:00,2026-07-01,Wednesday,Bengali,6,9,0,11,10,1,1985,386,137,3,Digitech,81.81818181818183,Penalty,13.7,Good,250.8,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Marathi,5,8,0,10,10,0,1841,460,218,3,Digitech,80.0,Penalty,21.8,Penalty,251.9,Penalty
