Call Timestamp,Date,Day,Language,ACD Calls in 10 Sec,ACD Calls in 20 Sec,ABAN Calls in 10 Sec,Call Offered,ACD Calls,ABAN Calls,ACD Time,ACW Time,Hold Time,Held Calls,Company,Service Level %,Service Level Status,Avg Hold Time,Hold Time Status,Avg Handle Time,AHT Status
2026-07-01 03:00:00,2026-07-01,Wednesday,Gujarati,0,0,0,1,1,0,195,42,18,0,NSB,0.0,Penalty,18.0,Good,255.0,Penalty
2026-07-01 03:15:00,2026-07-01,Wednesday,Marathi,0,1,0,2,2,0,322,78,42,0,NSB,50.0,Penalty,21.0,Penalty,221.0,Good
2026-07-01 03:30:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,152,23,17,0,NSB,0.0,Penalty,17.0,Good,192.0,Good
2026-07-01 04:00:00,2026-07-01,Wednesday,Hindi,0,0,0,1,1,0,179,23,29,0,NSB,0.0,Penalty,29.0,Penalty,231.0,Good
2026-07-01 04:15:00,2026-07-01,Wednesday,Hindi,0,0,0,1,1,0,190,47,15,0,NSB,0.0,Penalty,15.0,Good,252.0,Penalty
2026-07-01 04:15:00,2026-07-01,Wednesday,Malayalam,0,1,0,2,2,0,363,70,32,0,NSB,50.0,Penalty,16.0,Good,232.5,Good
2026-07-01 04:45:00,2026-07-01,Wednesday,Hindi,0,0,0,1,1,0,193,26,13,0,NSB,0.0,Penalty,13.0,Good,232.0,Good
2026-07-01 05:00:00,2026-07-01,Wednesday,Hindi,1,2,0,3,3,0,520,88,38,0,NSB,66.66666666666666,Penalty,12.666666666666666,Good,215.33333333333334,Good
2026-07-01 05:15:00,2026-07-01,Wednesday,Hindi,0,1,0,2,2,0,363,86,55,0,NSB,50.0,Penalty,27.5,Penalty,252.0,Penalty
2026-07-01 05:15:00,2026-07-01,Wednesday,Kannada,0,0,0,1,1,0,164,24,21,0,NSB,0.0,Penalty,21.0,Penalty,209.0,Good
2026-07-01 05:30:00,2026-07-01,Wednesday,Hindi,1,2,0,3,3,0,523,113,72,0,NSB,66.66666666666666,Penalty,24.0,Penalty,236.0,Good
2026-07-01 05:45:00,2026-07-01,Wednesday,Hindi,2,3,0,4,4,0,733,183,114,0,NSB,75.0,Penalty,28.5,Penalty,257.5,Penalty
2026-07-01 06:00:00,2026-07-01,Wednesday,Hindi,4,7,0,9,9,0,1417,339,285,1,NSB,77.77777777777779,Penalty,31.666666666666668,Penalty,226.77777777777777,Good
2026-07-01 06:00:00,2026-07-01,Wednesday,Bengali,0,0,0,1,1,0,156,23,27,0,NSB,0.0,Penalty,27.0,Penalty,206.0,Good
2026-07-01 06:00:00,2026-07-01,Wednesday,Marathi,0,0,0,1,1,0,158,36,22,0,NSB,0.0,Penalty,22.0,Penalty,216.0,Good
2026-07-01 06:00:00,2026-07-01,Wednesday,Telugu,0,0,0,1,1,0,176,39,16,0,NSB,0.0,Penalty,16.0,Good,231.0,Good
2026-07-01 06:00:00,2026-07-01,Wednesday,Tamil,0,0,0,1,1,0,167,21,18,0,NSB,0.0,Penalty,18.0,Good,206.0,Good
2026-07-01 06:00:00,2026-07-01,Wednesday,Assamese,0,1,0,2,2,0,377,62,61,0,NSB,50.0,Penalty,30.5,Penalty,250.0,Penalty
2026-07-01 06:15:00,2026-07-01,Wednesday,Hindi,6,10,0,13,13,0,2397,421,321,5,NSB,76.92307692307693,Penalty,24.692307692307693,Penalty,241.46153846153845,Penalty
2026-07-01 06:15:00,2026-07-01,Wednesday,Bengali,0,1,0,2,2,0,340,47,64,0,NSB,50.0,Penalty,32.0,Penalty,225.5,Good
2026-07-01 06:15:00,2026-07-01,Wednesday,Marathi,0,0,0,1,1,0,189,47,34,0,NSB,0.0,Penalty,34.0,Penalty,270.0,Penalty
2026-07-01 06:15:00,2026-07-01,Wednesday,Telugu,0,0,0,1,1,0,163,38,14,0,NSB,0.0,Penalty,14.0,Good,215.0,Good
2026-07-01 06:15:00,2026-07-01,Wednesday,Tamil,0,0,0,1,1,0,182,34,36,0,NSB,0.0,Penalty,36.0,Penalty,252.0,Penalty
2026-07-01 06:15:00,2026-07-01,Wednesday,Odia,0,0,0,1,1,0,180,25,23,0,NSB,0.0,Penalty,23.0,Penalty,228.0,Good
2026-07-01 06:15:00,2026-07-01,Wednesday,Assamese,0,1,0,2,2,0,400,101,34,0,NSB,50.0,Penalty,17.0,Good,267.5,Penalty
2026-07-01 06:30:00,2026-07-01,Wednesday,Hindi,5,6,0,7,7,0,1045,255,185,2,NSB,85.71428571428571,Good,26.428571428571427,Penalty,212.14285714285714,Good
2026-07-01 06:30:00,2026-07-01,Wednesday,Bengali,0,1,0,2,2,0,408,78,57,0,NSB,50.0,Penalty,28.5,Penalty,271.5,Penalty
2026-07-01 06:30:00,2026-07-01,Wednesday,Marathi,0,0,0,1,1,0,176,32,26,0,NSB,0.0,Penalty,26.0,Penalty,234.0,Good
2026-07-01 06:30:00,2026-07-01,Wednesday,Telugu,0,0,0,1,1,0,184,36,19,0,NSB,0.0,Penalty,19.0,Good,239.0,Good
2026-07-01 06:30:00,2026-07-01,Wednesday,Tamil,0,0,0,1,1,0,177,48,27,0,NSB,0.0,Penalty,27.0,Penalty,252.0,Penalty
2026-07-01 06:30:00,2026-07-01,Wednesday,Gujarati,0,0,0,1,1,0,177,42,30,0,NSB,0.0,Penalty,30.0,Penalty,249.0,Penalty
2026-07-01 06:30:00,2026-07-01,Wednesday,Assamese,0,1,0,2,2,0,353,61,28,0,NSB,50.0,Penalty,14.0,Good,221.0,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,Hindi,6,7,0,8,8,0,1453,312,147,1,NSB,87.5,Good,18.375,Good,239.0,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,Bengali,0,0,0,1,1,0,149,35,29,0,NSB,0.0,Penalty,29.0,Penalty,213.0,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,Marathi,0,0,0,1,1,0,178,34,29,0,NSB,0.0,Penalty,29.0,Penalty,241.0,Penalty
2026-07-01 06:45:00,2026-07-01,Wednesday,Telugu,0,0,0,1,1,0,172,24,31,0,NSB,0.0,Penalty,31.0,Penalty,227.0,Good
2026-07-01 06:45:00,2026-07-01,Wednesday,Tamil,0,0,0,1,1,0,189,27,30,0,NSB,0.0,Penalty,30.0,Penalty,246.0,Penalty
2026-07-01 06:45:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,194,42,33,0,NSB,0.0,Penalty,33.0,Penalty,269.0,Penalty
2026-07-01 06:45:00,2026-07-01,Wednesday,Assamese,0,0,0,1,1,0,147,40,12,0,NSB,0.0,Penalty,12.0,Good,199.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Hindi,10,17,0,19,18,1,2750,571,291,2,NSB,89.47368421052632,Good,16.166666666666668,Good,200.66666666666666,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Bengali,1,2,0,3,3,0,559,135,69,1,NSB,66.66666666666666,Penalty,23.0,Penalty,254.33333333333334,Penalty
2026-07-01 07:00:00,2026-07-01,Wednesday,Marathi,0,1,0,2,2,0,366,71,70,0,NSB,50.0,Penalty,35.0,Penalty,253.5,Penalty
2026-07-01 07:00:00,2026-07-01,Wednesday,Telugu,0,1,0,2,2,0,326,52,34,0,NSB,50.0,Penalty,17.0,Good,206.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Tamil,0,1,0,2,2,0,335,83,28,0,NSB,50.0,Penalty,14.0,Good,223.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Gujarati,0,0,0,1,1,0,180,38,13,0,NSB,0.0,Penalty,13.0,Good,231.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,English,0,1,0,2,2,0,398,79,44,0,NSB,50.0,Penalty,22.0,Penalty,260.5,Penalty
2026-07-01 07:00:00,2026-07-01,Wednesday,Kannada,0,1,0,2,2,0,402,101,46,0,NSB,50.0,Penalty,23.0,Penalty,274.5,Penalty
2026-07-01 07:00:00,2026-07-01,Wednesday,Odia,0,0,0,1,1,0,202,43,35,0,NSB,0.0,Penalty,35.0,Penalty,280.0,Penalty
2026-07-01 07:00:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,157,38,24,0,NSB,0.0,Penalty,24.0,Penalty,219.0,Good
2026-07-01 07:00:00,2026-07-01,Wednesday,Assamese,1,2,0,3,3,0,512,129,57,0,NSB,66.66666666666666,Penalty,19.0,Good,232.66666666666666,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Hindi,12,18,0,22,21,1,4198,1018,403,7,NSB,81.81818181818183,Penalty,19.19047619047619,Good,267.57142857142856,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Bengali,2,3,0,4,4,0,720,123,54,1,NSB,75.0,Penalty,13.5,Good,224.25,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Marathi,1,2,0,3,3,0,461,126,78,1,NSB,66.66666666666666,Penalty,26.0,Penalty,221.66666666666666,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Telugu,0,1,0,2,2,0,292,68,52,0,NSB,50.0,Penalty,26.0,Penalty,206.0,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Tamil,0,1,0,2,2,0,383,95,49,0,NSB,50.0,Penalty,24.5,Penalty,263.5,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Gujarati,0,1,0,2,2,0,378,85,46,0,NSB,50.0,Penalty,23.0,Penalty,254.5,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,English,0,0,0,1,1,0,175,36,31,0,NSB,0.0,Penalty,31.0,Penalty,242.0,Penalty
2026-07-01 07:15:00,2026-07-01,Wednesday,Kannada,0,1,0,2,2,0,320,56,41,0,NSB,50.0,Penalty,20.5,Penalty,208.5,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Odia,0,0,0,1,1,0,172,32,21,0,NSB,0.0,Penalty,21.0,Penalty,225.0,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,170,37,11,0,NSB,0.0,Penalty,11.0,Good,218.0,Good
2026-07-01 07:15:00,2026-07-01,Wednesday,Assamese,2,4,0,5,5,0,975,171,87,1,NSB,80.0,Penalty,17.4,Good,246.6,Penalty
2026-07-01 07:30:00,2026-07-01,Wednesday,Hindi,12,14,0,17,16,1,3173,417,530,4,NSB,82.35294117647058,Penalty,33.125,Penalty,257.5,Penalty
2026-07-01 07:30:00,2026-07-01,Wednesday,Bengali,1,3,0,4,4,0,628,179,58,0,NSB,75.0,Penalty,14.5,Good,216.25,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Marathi,1,2,0,3,3,0,449,94,89,0,NSB,66.66666666666666,Penalty,29.666666666666668,Penalty,210.66666666666666,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Telugu,1,2,0,3,3,0,493,80,37,1,NSB,66.66666666666666,Penalty,12.333333333333334,Good,203.33333333333334,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Tamil,0,1,0,2,2,0,333,87,38,0,NSB,50.0,Penalty,19.0,Good,229.0,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Gujarati,0,1,0,2,2,0,357,59,50,0,NSB,50.0,Penalty,25.0,Penalty,233.0,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,English,0,0,0,1,1,0,179,46,14,0,NSB,0.0,Penalty,14.0,Good,239.0,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Kannada,0,0,0,1,1,0,167,44,19,0,NSB,0.0,Penalty,19.0,Good,230.0,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Odia,0,0,0,1,1,0,182,37,16,0,NSB,0.0,Penalty,16.0,Good,235.0,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,155,38,15,0,NSB,0.0,Penalty,15.0,Good,208.0,Good
2026-07-01 07:30:00,2026-07-01,Wednesday,Assamese,2,3,0,4,4,0,771,148,87,1,NSB,75.0,Penalty,21.75,Penalty,251.5,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Hindi,8,13,0,15,15,0,2602,607,436,5,NSB,86.66666666666667,Good,29.066666666666666,Penalty,243.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Bengali,0,1,0,2,2,0,345,70,56,0,NSB,50.0,Penalty,28.0,Penalty,235.5,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Marathi,0,1,0,2,2,0,345,87,31,0,NSB,50.0,Penalty,15.5,Good,231.5,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Telugu,1,2,0,3,3,0,529,78,101,1,NSB,66.66666666666666,Penalty,33.666666666666664,Penalty,236.0,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Tamil,0,1,0,2,2,0,349,44,42,0,NSB,50.0,Penalty,21.0,Penalty,217.5,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Gujarati,0,1,0,2,2,0,378,57,38,0,NSB,50.0,Penalty,19.0,Good,236.5,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,English,0,0,0,1,1,0,203,32,24,0,NSB,0.0,Penalty,24.0,Penalty,259.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Kannada,0,0,0,1,1,0,187,29,29,0,NSB,0.0,Penalty,29.0,Penalty,245.0,Penalty
2026-07-01 07:45:00,2026-07-01,Wednesday,Odia,0,0,0,1,1,0,186,28,22,0,NSB,0.0,Penalty,22.0,Penalty,236.0,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,178,29,26,0,NSB,0.0,Penalty,26.0,Penalty,233.0,Good
2026-07-01 07:45:00,2026-07-01,Wednesday,Assamese,2,3,0,4,4,0,678,150,66,0,NSB,75.0,Penalty,16.5,Good,223.5,Good
2026-07-01 08:00:00,2026-07-01,Wednesday,Hindi,26,40,2,47,42,5,7586,1972,1290,11,NSB,88.88888888888889,Good,30.714285714285715,Penalty,258.2857142857143,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Bengali,2,4,0,6,6,0,1075,201,149,1,NSB,66.66666666666666,Penalty,24.833333333333332,Penalty,237.5,Good
2026-07-01 08:00:00,2026-07-01,Wednesday,Marathi,4,7,0,8,8,0,1435,377,216,2,NSB,87.5,Good,27.0,Penalty,253.5,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Telugu,1,3,0,4,4,0,716,189,136,0,NSB,75.0,Penalty,34.0,Penalty,260.25,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Tamil,1,2,0,3,3,0,566,75,97,0,NSB,66.66666666666666,Penalty,32.333333333333336,Penalty,246.0,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Gujarati,2,4,0,5,5,0,881,181,134,1,NSB,80.0,Penalty,26.8,Penalty,239.2,Good
2026-07-01 08:00:00,2026-07-01,Wednesday,English,1,2,0,3,3,0,595,131,65,1,NSB,66.66666666666666,Penalty,21.666666666666668,Penalty,263.6666666666667,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Kannada,2,3,0,4,4,0,787,121,116,1,NSB,75.0,Penalty,29.0,Penalty,256.0,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Odia,0,1,0,2,2,0,411,83,31,0,NSB,50.0,Penalty,15.5,Good,262.5,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Malayalam,1,2,0,3,3,0,601,124,92,0,NSB,66.66666666666666,Penalty,30.666666666666668,Penalty,272.3333333333333,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,190,46,39,0,NSB,0.0,Penalty,39.0,Penalty,275.0,Penalty
2026-07-01 08:00:00,2026-07-01,Wednesday,Assamese,6,8,0,9,9,0,1602,226,206,3,NSB,88.88888888888889,Good,22.88888888888889,Penalty,226.0,Good
2026-07-01 08:15:00,2026-07-01,Wednesday,Hindi,20,32,1,37,34,3,5726,1243,388,7,NSB,88.88888888888889,Good,11.411764705882353,Good,216.38235294117646,Good
2026-07-01 08:15:00,2026-07-01,Wednesday,Bengali,3,6,0,7,7,0,1369,264,239,2,NSB,85.71428571428571,Good,34.142857142857146,Penalty,267.42857142857144,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Marathi,2,4,0,5,5,0,848,167,84,1,NSB,80.0,Penalty,16.8,Good,219.8,Good
2026-07-01 08:15:00,2026-07-01,Wednesday,Telugu,3,4,0,5,5,0,1037,214,91,0,NSB,80.0,Penalty,18.2,Good,268.4,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Tamil,2,3,0,4,4,0,819,119,65,0,NSB,75.0,Penalty,16.25,Good,250.75,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Gujarati,2,3,0,4,4,0,789,107,71,0,NSB,75.0,Penalty,17.75,Good,241.75,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,English,1,2,0,3,3,0,449,92,87,0,NSB,66.66666666666666,Penalty,29.0,Penalty,209.33333333333334,Good
2026-07-01 08:15:00,2026-07-01,Wednesday,Kannada,0,1,0,2,2,0,418,88,33,0,NSB,50.0,Penalty,16.5,Good,269.5,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Odia,0,1,0,2,2,0,349,74,45,0,NSB,50.0,Penalty,22.5,Penalty,234.0,Good
2026-07-01 08:15:00,2026-07-01,Wednesday,Malayalam,0,1,0,2,2,0,372,63,60,0,NSB,50.0,Penalty,30.0,Penalty,247.5,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,183,31,27,0,NSB,0.0,Penalty,27.0,Penalty,241.0,Penalty
2026-07-01 08:15:00,2026-07-01,Wednesday,Assamese,3,6,0,7,7,0,1516,359,276,2,NSB,85.71428571428571,Good,39.42857142857143,Penalty,307.2857142857143,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Hindi,14,22,1,26,23,3,4502,1169,448,6,NSB,88.0,Good,19.47826086956522,Good,266.04347826086956,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Bengali,3,5,0,6,6,0,1178,276,116,2,NSB,83.33333333333334,Penalty,19.333333333333332,Good,261.6666666666667,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Marathi,5,6,0,7,7,0,1202,205,120,2,NSB,85.71428571428571,Good,17.142857142857142,Good,218.14285714285714,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,Telugu,4,5,0,6,6,0,1028,225,158,2,NSB,83.33333333333334,Penalty,26.333333333333332,Penalty,235.16666666666666,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,Tamil,1,2,0,3,3,0,477,126,38,1,NSB,66.66666666666666,Penalty,12.666666666666666,Good,213.66666666666666,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,Gujarati,3,4,0,5,5,0,876,180,84,1,NSB,80.0,Penalty,16.8,Good,228.0,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,English,1,2,0,3,3,0,471,99,75,0,NSB,66.66666666666666,Penalty,25.0,Penalty,215.0,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,Kannada,1,2,0,3,3,0,540,118,94,0,NSB,66.66666666666666,Penalty,31.333333333333332,Penalty,250.66666666666666,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Odia,0,1,0,2,2,0,388,95,77,0,NSB,50.0,Penalty,38.5,Penalty,280.0,Penalty
2026-07-01 08:30:00,2026-07-01,Wednesday,Malayalam,0,1,0,2,2,0,343,60,23,0,NSB,50.0,Penalty,11.5,Good,213.0,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,167,36,31,0,NSB,0.0,Penalty,31.0,Penalty,234.0,Good
2026-07-01 08:30:00,2026-07-01,Wednesday,Assamese,6,8,0,9,8,1,1617,256,274,1,NSB,88.88888888888889,Good,34.25,Penalty,268.375,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Hindi,30,36,2,45,40,5,7321,1140,1400,7,NSB,83.72093023255815,Penalty,35.0,Penalty,246.525,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Bengali,3,5,0,6,6,0,1065,171,133,0,NSB,83.33333333333334,Penalty,22.166666666666668,Penalty,228.16666666666666,Good
2026-07-01 08:45:00,2026-07-01,Wednesday,Marathi,3,4,0,5,5,0,923,188,191,1,NSB,80.0,Penalty,38.2,Penalty,260.4,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Telugu,2,3,0,5,5,0,1138,192,97,1,NSB,60.0,Penalty,19.4,Good,285.4,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Tamil,1,2,0,3,3,0,530,118,82,0,NSB,66.66666666666666,Penalty,27.333333333333332,Penalty,243.33333333333334,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Gujarati,1,2,0,3,3,0,638,90,62,0,NSB,66.66666666666666,Penalty,20.666666666666668,Penalty,263.3333333333333,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,English,2,3,0,4,4,0,853,154,72,0,NSB,75.0,Penalty,18.0,Good,269.75,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Kannada,2,3,0,4,4,0,759,195,144,1,NSB,75.0,Penalty,36.0,Penalty,274.5,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Odia,1,2,0,3,3,0,579,89,95,0,NSB,66.66666666666666,Penalty,31.666666666666668,Penalty,254.33333333333334,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Malayalam,0,0,0,1,1,0,194,32,36,0,NSB,0.0,Penalty,36.0,Penalty,262.0,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,191,48,24,0,NSB,0.0,Penalty,24.0,Penalty,263.0,Penalty
2026-07-01 08:45:00,2026-07-01,Wednesday,Assamese,6,9,0,11,10,1,1645,420,169,3,NSB,81.81818181818183,Penalty,16.9,Good,223.4,Good
2026-07-01 09:00:00,2026-07-01,Wednesday,Hindi,23,29,1,36,34,2,6095,1476,769,4,NSB,82.85714285714286,Penalty,22.61764705882353,Penalty,245.2941176470588,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Bengali,5,8,0,11,10,1,1830,456,286,3,NSB,72.72727272727273,Penalty,28.6,Penalty,257.2,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Marathi,6,8,0,9,9,0,1568,364,263,2,NSB,88.88888888888889,Good,29.22222222222222,Penalty,243.88888888888889,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Telugu,5,6,0,8,8,0,1518,248,163,2,NSB,75.0,Penalty,20.375,Penalty,241.125,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Tamil,3,5,0,7,6,1,1178,224,147,1,NSB,71.42857142857143,Penalty,24.5,Penalty,258.1666666666667,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Gujarati,3,4,0,6,6,0,1093,225,176,2,NSB,66.66666666666666,Penalty,29.333333333333332,Penalty,249.0,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,English,2,4,0,5,5,0,1016,166,141,0,NSB,80.0,Penalty,28.2,Penalty,264.6,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Kannada,0,1,0,2,2,0,377,89,48,0,NSB,50.0,Penalty,24.0,Penalty,257.0,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Odia,1,2,0,3,3,0,596,89,103,1,NSB,66.66666666666666,Penalty,34.333333333333336,Penalty,262.6666666666667,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Malayalam,1,2,0,3,3,0,473,131,95,1,NSB,66.66666666666666,Penalty,31.666666666666668,Penalty,233.0,Good
2026-07-01 09:00:00,2026-07-01,Wednesday,Punjabi,0,0,0,1,1,0,208,32,40,0,NSB,0.0,Penalty,40.0,Penalty,280.0,Penalty
2026-07-01 09:00:00,2026-07-01,Wednesday,Assamese,7,10,0,13,12,1,2222,444,172,4,NSB,76.92307692307693,Penalty,14.333333333333334,Good,236.5,Good
2026-07-01 09:15:00,2026-07-01,Wednesday,Hindi,18,23,1,27,25,2,4817,845,780,4,NSB,88.46153846153845,Good,31.2,Penalty,257.68,Penalty
